,title,id,metal,mass,diameter,era,year,inscriptions,jpg,txt
2,Trebonianus Gallus,Spink_5014_474,Brass,17.61,,,,"['IMP', 'CAES', 'C']",Spink_5014_474.jpg,Spink_5014_474.txt
70,Trebonianus Gallus,RIC_0104b,Copper,8.45,24.0,AD,252.0,"['IMP', 'C']",RIC_0104b.jpg,RIC_0104b.txt
75,Trebonianus Gallus,RIC_0115a,Brass,19.71,29.0,AD,251.0,"['IMP', 'CAES', 'C']",RIC_0115a.jpg,RIC_0115a.txt
87,Trebonianus Gallus,_adramyteion_RPC_IX_535,Copper,7.35,,AD,251.0,,_adramyteion_RPC_IX_535.jpg,_adramyteion_RPC_IX_535.txt
90,Trebonianus Gallus,_alexandreia_Bellinger_A408,Copper,5.47,,AD,0.0,"['AVG', 'IMP', 'C']",_alexandreia_Bellinger_A408.jpg,_alexandreia_Bellinger_A408.txt
91,Trebonianus Gallus,_alexandreiaTroas_Bellinger_A409,Copper,5.11,,AD,251.0,"['AVG', 'IMP', 'C']",_alexandreiaTroas_Bellinger_A409.jpg,_alexandreiaTroas_Bellinger_A409.txt
92,Trebonianus Gallus,_alexandriaTroas_LAC_39_137,Copper,6.63,,AD,251.0,['IMP'],_alexandriaTroas_LAC_39_137.jpg,_alexandriaTroas_LAC_39_137.txt
99,Trebonianus Gallus,_antioch_BMC_654_2,Copper,19.93,,AD,251.0,['SC'],_antioch_BMC_654_2.jpg,_antioch_BMC_654_2.txt
101,Trebonianus Gallus,_antioch_AE23_LindgrenII_2026,Copper,9.24,,AD,251.0,,_antioch_AE23_LindgrenII_2026.jpg,_antioch_AE23_LindgrenII_2026.txt
102,Trebonianus Gallus,_antioch_McAlee_1181,Copper,24.38,,AD,251.0,['SC'],_antioch_McAlee_1181.jpg,_antioch_McAlee_1181.txt
104,Trebonianus Gallus,_antioch_Prieur_656,Silver,13.49,25.0,AD,251.0,['SC'],_antioch_Prieur_656.jpg,_antioch_Prieur_656.txt
105,Trebonianus Gallus,_antioch_Prieur_658,Silver,8.72,,,,['SC'],_antioch_Prieur_658.jpg,_antioch_Prieur_658.txt
110,Trebonianus Gallus,Prieur_666,Silver,13.6,28.14,AD,250.0,['SC'],Prieur_666.jpg,Prieur_666.txt
117,Trebonianus Gallus,_antioch_AE26_SNGCop_293,Copper,20.31,,AD,251.0,['SC'],_antioch_AE26_SNGCop_293.jpg,_antioch_AE26_SNGCop_293.txt
119,Trebonianus Gallus,_apameia_SNGvA_3516,Copper,16.45,,,,,_apameia_SNGvA_3516.jpg,_apameia_SNGvA_3516.txt
123,Trebonianus Gallus,_baris_Aulock_Pisidia_366,Copper,6.43,,AD,251.0,,_baris_Aulock_Pisidia_366.jpg,_baris_Aulock_Pisidia_366.txt
124,Trebonianus Gallus,_baris_BMC_08,Copper,7.73,,AD,251.0,,_baris_BMC_08.jpg,_baris_BMC_08.txt
132,Trebonianus Gallus,_caesareaMaritima_CNP_155,Copper,13.27,,,,"['AVG', 'IMP', 'CAES', 'PF', 'C']",_caesareaMaritima_CNP_155.jpg,_caesareaMaritima_CNP_155.txt
133,Trebonianus Gallus,_caesareaMaritima_Kadman_210,Copper,13.79,,,,"['AVG', 'IMP', 'CAES', 'PF', 'C']",_caesareaMaritima_Kadman_210.jpg,_caesareaMaritima_Kadman_210.txt
134,Trebonianus Gallus,_colybrassus_Paris_426,Copper,6.25,,AD,251.0,,_colybrassus_Paris_426.jpg,_colybrassus_Paris_426.txt
135,Trebonianus Gallus,_colybrassus_SNG_Lev_341,Copper,14.76,,AD,0.0,,_colybrassus_SNG_Lev_341.jpg,_colybrassus_SNG_Lev_341.txt
136,Trebonianus Gallus,_colybrassus_SNG_Pfalz_770,Copper,5.2,,AD,251.0,,_colybrassus_SNG_Pfalz_770.jpg,_colybrassus_SNG_Pfalz_770.txt
137,Trebonianus Gallus,_dacia_AMNG_52,Copper,9.6,,,,,_dacia_AMNG_52.jpg,_dacia_AMNG_52.txt
139,Trebonianus Gallus,_damascus_BMC_29,Copper,9.63,,AD,251.0,"['IMP', 'C']",_damascus_BMC_29.jpg,_damascus_BMC_29.txt
140,Trebonianus Gallus,_damascus_Mionnet_V_87,Copper,12.21,,AD,251.0,"['IMP', 'C']",_damascus_Mionnet_V_87.jpg,_damascus_Mionnet_V_87.txt
142,Trebonianus Gallus,_epiphaneia_SNGLevSupp_430,Copper,12.61,,AD,251.0,,_epiphaneia_SNGLevSupp_430.jpg,_epiphaneia_SNGLevSupp_430.txt
143,Trebonianus Gallus,_eucarpeia_BMC_29,Copper,8.82,,AD,251.0,,_eucarpeia_BMC_29.jpg,_eucarpeia_BMC_29.txt
144,Trebonianus Gallus,_hermocapelia_Mionnet_S7_161,Copper,19.69,,,,,_hermocapelia_Mionnet_S7_161.jpg,_hermocapelia_Mionnet_S7_161.txt
147,Trebonianus Gallus,_hieropolisKast_Leypold_2,Copper,16.5,,,,,_hieropolisKast_Leypold_2.jpg,_hieropolisKast_Leypold_2.txt
148,Trebonianus Gallus,_ionopolis_RecGen_18,Copper,10.16,,,,,_ionopolis_RecGen_18.jpg,_ionopolis_RecGen_18.txt
150,Trebonianus Gallus,_kolophon_Milne_255,Copper,16.28,,AD,251.0,,_kolophon_Milne_255.jpg,_kolophon_Milne_255.txt
152,Trebonianus Gallus,_laodikeiaAdMare_BMC_114,Copper,13.71,,,,,_laodikeiaAdMare_BMC_114.jpg,_laodikeiaAdMare_BMC_114.txt
157,Trebonianus Gallus,_maroneia_Moushmov_3972,Copper,10.9,,,,,_maroneia_Moushmov_3972.jpg,_maroneia_Moushmov_3972.txt
159,Trebonianus Gallus,_mopsus_SNGLev_1355,Copper,18.04,,AD,251.0,,_mopsus_SNGLev_1355.jpg,_mopsus_SNGLev_1355.txt
163,Trebonianus Gallus,_neapolis_CNG_76-1138,Copper,11.8,,AD,251.0,,_neapolis_CNG_76-1138.jpg,_neapolis_CNG_76-1138.txt
172,Trebonianus Gallus,_neocaesarea_RecGen_63A,Copper,14.0,,AD,251.0,,_neocaesarea_RecGen_63A.jpg,_neocaesarea_RecGen_63A.txt
178,Trebonianus Gallus,_pogla_BMC_09,Copper,6.58,,AD,251.0,,_pogla_BMC_09.jpg,_pogla_BMC_09.txt
179,Trebonianus Gallus,_prusa_ad_olymp_Nomos_15_557,Copper,7.49,,AD,251.0,,_prusa_ad_olymp_Nomos_15_557.jpg,_prusa_ad_olymp_Nomos_15_557.txt
180,Trebonianus Gallus,_prusa_ad_olymp_RecGen_175,Copper,7.22,,AD,251.0,,_prusa_ad_olymp_RecGen_175.jpg,_prusa_ad_olymp_RecGen_175.txt
190,Trebonianus Gallus,_pompeiopolis_SNGLev_897,Copper,13.71,,AD,251.0,['C'],_pompeiopolis_SNGLev_897.jpg,_pompeiopolis_SNGLev_897.txt
191,Trebonianus Gallus,_syedra_SNGLevante_429,Copper,14.98,,AD,251.0,,_syedra_SNGLevante_429.jpg,_syedra_SNGLevante_429.txt
192,Trebonianus Gallus,_syedra_SNGPfalz_1224,Copper,9.96,,AD,251.0,,_syedra_SNGPfalz_1224.jpg,_syedra_SNGPfalz_1224.txt
196,Trebonianus Gallus,_tarsos_SNGLev_1175,Copper,16.5,,,,,_tarsos_SNGLev_1175.jpg,_tarsos_SNGLev_1175.txt
198,Trebonianus Gallus,_tarsos_SNGRighetti_1707,Copper,17.65,,AD,251.0,,_tarsos_SNGRighetti_1707.jpg,_tarsos_SNGRighetti_1707.txt
4,Uranius Antoninus,RIC_03_denarius,Silver,2.92,19.0,AD,253.0,,RIC_03_denarius.jpg,RIC_03_denarius.txt
6,Uranius Antoninus,RIC_07,Gold,5.88,,AD,254.0,['COS'],RIC_07.jpg,RIC_07.txt
7,Uranius Antoninus,RIC_09,Gold,5.91,21.0,AD,253.0,,RIC_09.jpg,RIC_09.txt
12,Uranius Antoninus,Prieur_1031,Silver,10.37,28.0,AD,253.0,,Prieur_1031.jpg,Prieur_1031.txt
15,Uranius Antoninus,_emesa_Prieur_1058,Silver,10.21,26.0,AD,254.0,['SC'],_emesa_Prieur_1058.jpg,_emesa_Prieur_1058.txt
18,Uranius Antoninus,_emesa_Prieur_1074,Silver,7.96,25.0,AD,248.0,,_emesa_Prieur_1074.jpg,_emesa_Prieur_1074.txt
1,Vabalathus,Bland_16a_RIC_08var,Copper,3.49,,,,['C'],Bland_16a_RIC_08var.jpg,Bland_16a_RIC_08var.txt
2,Vabalathus,RIC_001_gamma,Copper,2.61,,AD,268.0,['C'],RIC_001_gamma.jpg,RIC_001_gamma.txt
3,Vabalathus,Bland_27i,Copper,3.12,,AD,272.0,"['AVG', 'C']",Bland_27i.jpg,Bland_27i.txt
27,Vabalathus,_alexandria_Milne_4349,Copper,9.9,,AD,272.0,,_alexandria_Milne_4349.jpg,_alexandria_Milne_4349.txt
28,Vabalathus,_alexandria_Milne_4352,Copper,8.47,,AD,272.0,,_alexandria_Milne_4352.jpg,_alexandria_Milne_4352.txt
4,Valens,_antioch_Nomos_20_392,Silver,12.94,35.0,AD,369.0,,_antioch_Nomos_20_392.jpg,_antioch_Nomos_20_392.txt
24,Valens,_antioch_RIC_009b_var,Copper,7.59,31.0,AD,364.0,['PF'],_antioch_RIC_009b_var.jpg,_antioch_RIC_009b_var.txt
26,Valens,_antioch_RIC_012b_A_var,Copper,2.7,,AD,378.0,,_antioch_RIC_012b_A_var.jpg,_antioch_RIC_012b_A_var.txt
29,Valens,_antioch_RIC_022c,Gold,4.44,,,,['PF'],_antioch_RIC_022c.jpg,_antioch_RIC_022c.txt
33,Valens,_antioch_RIC_033c,Silver,2.07,19.0,AD,364.0,,_antioch_RIC_033c.jpg,_antioch_RIC_033c.txt
47,Valens,_antioch_RIC_034d_I,Silver,1.74,20.23,AD,367.0,,_antioch_RIC_034d_I.jpg,_antioch_RIC_034d_I.txt
62,Valens,_aquileia_RIC_16b_add,Copper,3.53,17.0,,,['PF'],_aquileia_RIC_16b_add.jpg,_aquileia_RIC_16b_add.txt
63,Valens,_aquileia_RIC_018a_xix_b,Copper,2.31,18.0,AD,364.0,['PF'],_aquileia_RIC_018a_xix_b.jpg,_aquileia_RIC_018a_xix_b.txt
65,Valens,_arles_RIC_06d5,Silver,1.88,,AD,364.0,['PF'],_arles_RIC_06d5.jpg,_arles_RIC_06d5.txt
71,Valens,_arles_RIC_IX_009b_ii_a,Copper,2.12,18.0,AD,378.0,['PF'],_arles_RIC_IX_009b_ii_a.jpg,_arles_RIC_IX_009b_ii_a.txt
91,Valens,_constantinople_RIC_013d8,Silver,2.16,19.0,AD,364.0,"['PF', 'C']",_constantinople_RIC_013d8.jpg,_constantinople_RIC_013d8.txt
94,Valens,_constantinople_RIC_013i_A,Silver,1.89,17.49,AD,364.0,['C'],_constantinople_RIC_013i_A.jpg,_constantinople_RIC_013i_A.txt
103,Valens,_constantinople_RIC_029b,Gold,4.48,,AD,364.0,['PF'],_constantinople_RIC_029b.jpg,_constantinople_RIC_029b.txt
104,Valens,_constantinople_RIC_034b,Silver,3.15,,AD,367.0,['PF'],_constantinople_RIC_034b.jpg,_constantinople_RIC_034b.txt
105,Valens,_constantinople_RIC_036d,Silver,1.9,17.0,,,"['PF', 'C']",_constantinople_RIC_036d.jpg,_constantinople_RIC_036d.txt
124,Valens,_lyons_RIC_06f,Silver,2.05,,AD,364.0,['PF'],_lyons_RIC_06f.jpg,_lyons_RIC_06f.txt
144,Valens,Lanz_102-1123,Silver,0.7,,AD,402.0,,Lanz_102-1123.jpg,Lanz_102-1123.txt
145,Valens,_rome_RIC_008b,Silver,4.23,,AD,364.0,['PF'],_rome_RIC_008b.jpg,_rome_RIC_008b.txt
146,Valens,_rome_RIC_008b_Q,Silver,4.23,,AD,364.0,['PF'],_rome_RIC_008b_Q.jpg,_rome_RIC_008b_Q.txt
147,Valens,_rome_RIC_008b_T,Silver,4.23,,AD,364.0,['PF'],_rome_RIC_008b_T.jpg,_rome_RIC_008b_T.txt
169,Valens,_rome_RIC_024b_leaf_T_2,Copper,2.34,18.0,AD,364.0,['PF'],_rome_RIC_024b_leaf_T_2.jpg,_rome_RIC_024b_leaf_T_2.txt
214,Valens,_siscia_RIC_015b_xliii,Copper,2.6,18.0,AD,364.0,['PF'],_siscia_RIC_015b_xliii.jpg,_siscia_RIC_015b_xliii.txt
215,Valens,_siscia_RIC_015b_xliv_a,Copper,2.07,18.0,AD,364.0,['PF'],_siscia_RIC_015b_xliv_a.jpg,_siscia_RIC_015b_xliv_a.txt
233,Valens,_trier_RIC_007b_iii_a,Copper,2.45,,AD,365.0,['PF'],_trier_RIC_007b_iii_a.jpg,_trier_RIC_007b_iii_a.txt
234,Valens,_trier_RIC_007b_v_a,Copper,2.16,,AD,365.0,['PF'],_trier_RIC_007b_v_a.jpg,_trier_RIC_007b_v_a.txt
235,Valens,_trier_RIC_007b_vi_a,Copper,2.02,,AD,365.0,['PF'],_trier_RIC_007b_vi_a.jpg,_trier_RIC_007b_vi_a.txt
16,Valentinian I,_antioch_RIC_009a,Copper,10.21,29.4,BC,-264.0,['PF'],_antioch_RIC_009a.jpg,_antioch_RIC_009a.txt
19,Valentinian I,_antioch_RIC_020d_var,Gold,4.28,,AD,364.0,['PF'],_antioch_RIC_020d_var.jpg,_antioch_RIC_020d_var.txt
27,Valentinian I,_antioch_RIC_036var,Copper,2.95,17.0,AD,36.0,['PF'],_antioch_RIC_036var.jpg,_antioch_RIC_036var.txt
75,Valentinian I,_constantinople_RIC_020a_G,Copper,2.3,15.0,AD,364.0,['PF'],_constantinople_RIC_020a_G.jpg,_constantinople_RIC_020a_G.txt
110,Valentinian I,_milan_RIC_003a,Gold,4.45,,,,,_milan_RIC_003a.jpg,_milan_RIC_003a.txt
111,Valentinian I,_nicomedia_RIC_002a_E,Gold,4.5,,AD,367.0,['PF'],_nicomedia_RIC_002a_E.jpg,_nicomedia_RIC_002a_E.txt
122,Valentinian I,_nicomedia_RIC_016a_E,Copper,4.37,,AD,364.0,['PF'],_nicomedia_RIC_016a_E.jpg,_nicomedia_RIC_016a_E.txt
124,Valentinian I,_nicomedia_Biaggi_2246,Gold,2.19,17.0,AD,367.0,['PF'],_nicomedia_Biaggi_2246.jpg,_nicomedia_Biaggi_2246.txt
161,Valentinian I,_siscia_RIC_007a_vii_b,Copper,2.59,,,,['PF'],_siscia_RIC_007a_vii_b.jpg,_siscia_RIC_007a_vii_b.txt
192,Valentinian I,"_siscia_RIC_015a,xiii",Copper,2.54,16.0,AD,364.0,,"_siscia_RIC_015a,xiii.jpg","_siscia_RIC_015a,xiii.txt"
194,Valentinian I,_siscia_RIC_015a_xv,Copper,2.33,17.0,AD,367.0,['PF'],_siscia_RIC_015a_xv.jpg,_siscia_RIC_015a_xv.txt
202,Valentinian I,_siscia_RIC_015a_xxx_var,Copper,2.85,17.0,AD,367.0,['PF'],_siscia_RIC_015a_xxx_var.jpg,_siscia_RIC_015a_xxx_var.txt
204,Valentinian I,_siscia_RIC_015a_xxxiii_a,Copper,2.35,18.0,AD,367.0,['PF'],_siscia_RIC_015a_xxxiii_a.jpg,_siscia_RIC_015a_xxxiii_a.txt
214,Valentinian I,_siscia_RIC_015a_xliii-b,Copper,2.41,19.0,AD,367.0,['PF'],_siscia_RIC_015a_xliii-b.jpg,_siscia_RIC_015a_xliii-b.txt
216,Valentinian I,_siscia_RIC_015b_xxvii_b_var,Copper,2.39,18.0,,,['PF'],_siscia_RIC_015b_xxvii_b_var.jpg,_siscia_RIC_015b_xxvii_b_var.txt
217,Valentinian I,_thessalonica_RIC_002a,Gold,4.36,,AD,367.0,['PF'],_thessalonica_RIC_002a.jpg,_thessalonica_RIC_002a.txt
218,Valentinian I,_thessalonica_RIC_003a2,Gold,4.52,,AD,367.0,['PF'],_thessalonica_RIC_003a2.jpg,_thessalonica_RIC_003a2.txt
220,Valentinian I,_thessalonica_RIC_005,Gold,4.52,,AD,367.0,['PF'],_thessalonica_RIC_005.jpg,_thessalonica_RIC_005.txt
221,Valentinian I,_thessalonica_RIC_009,Silver,5.57,,AD,364.0,['PF'],_thessalonica_RIC_009.jpg,_thessalonica_RIC_009.txt
224,Valentinian I,_thessalonica_RIC_012a,Silver,2.02,,AD,364.0,['PF'],_thessalonica_RIC_012a.jpg,_thessalonica_RIC_012a.txt
226,Valentinian I,_thessalonica_RIC_015var,Copper,8.33,28.0,AD,364.0,['PF'],_thessalonica_RIC_015var.jpg,_thessalonica_RIC_015var.txt
241,Valentinian I,_trier_RIC_001a7_2,Gold,4.51,21.6,AD,364.0,"['PF', 'TR']",_trier_RIC_001a7_2.jpg,_trier_RIC_001a7_2.txt
3,Valentinian II,_alexandria_RIC_015a1,Copper,5.84,24.0,,,['PF'],_alexandria_RIC_015a1.jpg,_alexandria_RIC_015a1.txt
5,Valentinian II,_alexandria_RIC_IX_019a,Copper,1.29,13.0,,,['PF'],_alexandria_RIC_IX_019a.jpg,_alexandria_RIC_IX_019a.txt
12,Valentinian II,_antioch_RIC_IX_47b_G_var,Copper,2.31,,AD,375.0,['PF'],_antioch_RIC_IX_47b_G_var.jpg,_antioch_RIC_IX_47b_G_var.txt
16,Valentinian II,_antioch_RIC_058b_A,Copper,1.29,,AD,378.0,['PF'],_antioch_RIC_058b_A.jpg,_antioch_RIC_058b_A.txt
20,Valentinian II,_antioch_RIC_065a_A,Copper,1.4,,AD,378.0,['PF'],_antioch_RIC_065a_A.jpg,_antioch_RIC_065a_A.txt
21,Valentinian II,_antioch_RIC_065a_B_var,Copper,1.47,,AD,378.0,['PF'],_antioch_RIC_065a_B_var.jpg,_antioch_RIC_065a_B_var.txt
22,Valentinian II,_antioch_RIC_065a,Copper,1.5,,AD,378.0,['PF'],_antioch_RIC_065a.jpg,_antioch_RIC_065a.txt
28,Valentinian II,_aquileia_RIC_IX_034c,Copper,2.51,,,,['PF'],_aquileia_RIC_IX_034c.jpg,_aquileia_RIC_IX_034c.txt
29,Valentinian II,_aquileia_RIC_041a,Silver,2.5,16.0,AD,383.0,['PF'],_aquileia_RIC_041a.jpg,_aquileia_RIC_041a.txt
43,Valentinian II,_constantinople_RIC_075a,Gold,1.25,,AD,383.0,['PF'],_constantinople_RIC_075a.jpg,_constantinople_RIC_075a.txt
45,Valentinian II,_constantinople_RIC_077f,Silver,2.24,,AD,383.0,['PF'],_constantinople_RIC_077f.jpg,_constantinople_RIC_077f.txt
47,Valentinian II,_constantinople_RIC_085var,Silver,3.48,22.0,AD,379.0,,_constantinople_RIC_085var.jpg,_constantinople_RIC_085var.txt
52,Valentinian II,_cyzicus_RIC_025a_var,Copper,4.98,,AD,383.0,['PF'],_cyzicus_RIC_025a_var.jpg,_cyzicus_RIC_025a_var.txt
53,Valentinian II,_cyzicus_RIC_IX_026a,Copper,1.09,,,,['PF'],_cyzicus_RIC_IX_026a.jpg,_cyzicus_RIC_IX_026a.txt
55,Valentinian II,_heraclea_RIC_011b_var,Copper,3.52,,AD,378.0,['PF'],_heraclea_RIC_011b_var.jpg,_heraclea_RIC_011b_var.txt
60,Valentinian II,_lyons_RIC_025,Silver,2.47,,AD,378.0,['PF'],_lyons_RIC_025.jpg,_lyons_RIC_025.txt
63,Valentinian II,_lyons_Thruxton_hoard_06_lyons_RIC_041_var,Silver,4.16,,AD,388.0,['PF'],_lyons_Thruxton_hoard_06_lyons_RIC_041_var.jpg,_lyons_Thruxton_hoard_06_lyons_RIC_041_var.txt
66,Valentinian II,_lyons_RIC_043a4,Silver,1.85,,AD,389.0,['PF'],_lyons_RIC_043a4.jpg,_lyons_RIC_043a4.txt
83,Valentinian II,_rome_RIC_046b_SMRT,Copper,3.03,17.0,AD,379.0,['PF'],_rome_RIC_046b_SMRT.jpg,_rome_RIC_046b_SMRT.txt
87,Valentinian II,_siscia_RIC_019c_2,Silver,1.88,,AD,375.0,['PF'],_siscia_RIC_019c_2.jpg,_siscia_RIC_019c_2.txt
88,Valentinian II,_siscia_RIC_019c_var,Silver,3.31,18.0,AD,375.0,['PF'],_siscia_RIC_019c_var.jpg,_siscia_RIC_019c_var.txt
90,Valentinian II,_siscia_RIC_026b1,Copper,3.9,23.0,AD,2.0,['PF'],_siscia_RIC_026b1.jpg,_siscia_RIC_026b1.txt
125,Valentinian II,_thessalonica_RIC_065a_B,Copper,1.21,14.0,,,['PF'],_thessalonica_RIC_065a_B.jpg,_thessalonica_RIC_065a_B.txt
126,Valentinian II,_trier_Depeyrot_53,Gold,1.5,13.0,AD,389.0,['PF'],_trier_Depeyrot_53.jpg,_trier_Depeyrot_53.txt
128,Valentinian II,_trier_RIC_043_S_var,Silver,2.02,,,,,_trier_RIC_043_S_var.jpg,_trier_RIC_043_S_var.txt
133,Valentinian II,_trier_RIC_057b,Silver,2.53,,AD,378.0,['PF'],_trier_RIC_057b.jpg,_trier_RIC_057b.txt
136,Valentinian II,_trier_RIC_093a,Silver,4.27,24.0,,,['PF'],_trier_RIC_093a.jpg,_trier_RIC_093a.txt
15,Valentinian III,RIC_2079,Silver,2.17,17.0,AD,425.0,['PF'],RIC_2079.jpg,RIC_2079.txt
16,Valentinian III,RIC_2084,Silver,1.05,,AD,455.0,['PF'],RIC_2084.jpg,RIC_2084.txt
23,Valentinian III,RIC_2123_P,Copper,1.44,13.0,AD,425.0,,RIC_2123_P.jpg,RIC_2123_P.txt
28,Valentinian III,RIC_2124_T,Copper,1.12,13.5,AD,425.0,['PF'],RIC_2124_T.jpg,RIC_2124_T.txt
31,Valentinian III,RIC_2128_E,Copper,1.49,,AD,425.0,['PF'],RIC_2128_E.jpg,RIC_2128_E.txt
37,Valentinian III,RIC_2142,Copper,1.46,11.3,AD,425.0,,RIC_2142.jpg,RIC_2142.txt
39,Valentinian III,RIC_2147,Copper,1.44,,AD,455.0,,RIC_2147.jpg,RIC_2147.txt
40,Valentinian III,RIC_2176,Copper,49.79,,AD,433.0,['PF'],RIC_2176.jpg,RIC_2176.txt
42,Valentinian III,RIC_3788,FAKE,1.42,17.0,AD,425.0,['PF'],RIC_3788.jpg,RIC_3788.txt
44,Valentinian III,Vosper_623312,Silver,1.8,,AD,425.0,['PF'],Vosper_623312.jpg,Vosper_623312.txt
1,Valerian I,Eauze_1563,Silver,3.8,23.0,AD,256.0,"['IMP', 'PF']",Eauze_1563.jpg,Eauze_1563.txt
4,Valerian I,Goebl_036,Copper,7.91,29.0,AD,254.0,['IMP'],Goebl_036.jpg,Goebl_036.txt
8,Valerian I,Goebl_084a,Gold,2.32,18.0,AD,253.0,"['IMP', 'PF', 'C']",Goebl_084a.jpg,Goebl_084a.txt
15,Valerian I,NAC_84-1127,Copper,7.57,,AD,253.0,['IMP'],NAC_84-1127.jpg,NAC_84-1127.txt
68,Valerian I,RIC_0155var,Brass,14.22,28.0,AD,253.0,['IMP'],RIC_0155var.jpg,RIC_0155var.txt
77,Valerian I,RIC_0173var,Brass,19.05,,AD,0.0,"['IMP', 'PF']",RIC_0173var.jpg,RIC_0173var.txt
80,Valerian I,RIC_0177_ldc,Brass,19.78,31.0,AD,253.0,"['IMP', 'C']",RIC_0177_ldc.jpg,RIC_0177_ldc.txt
88,Valerian I,RIC_0191corr,Copper,12.02,24.0,AD,254.0,['IMP'],RIC_0191corr.jpg,RIC_0191corr.txt
158,Valerian I,_adana_BMC_22,Copper,12.61,,AD,253.0,,_adana_BMC_22.jpg,_adana_BMC_22.txt
160,Valerian I,_aegeae_BMC_42,Copper,10.8,,AD,253.0,,_aegeae_BMC_42.jpg,_aegeae_BMC_42.txt
163,Valerian I,_aigeae_SNGLev_1797,Copper,11.1,,AD,253.0,,_aigeae_SNGLev_1797.jpg,_aigeae_SNGLev_1797.txt
165,Valerian I,_aigeai_SNG_Tahberer_229,Copper,5.2,,AD,253.0,,_aigeai_SNG_Tahberer_229.jpg,_aigeai_SNG_Tahberer_229.txt
168,Valerian I,_alexandreia_Bellinger_A434,Copper,5.6,,,,['IMP'],_alexandreia_Bellinger_A434.jpg,_alexandreia_Bellinger_A434.txt
170,Valerian I,_alexandriaTroas_Bellinger_438,Copper,3.95,,AD,253.0,['IMP'],_alexandriaTroas_Bellinger_438.jpg,_alexandriaTroas_Bellinger_438.txt
171,Valerian I,_alexandreia_Bellinger_A441,Copper,5.42,,,,['IMP'],_alexandreia_Bellinger_A441.jpg,_alexandreia_Bellinger_A441.txt
179,Valerian I,_alexandreia_SNGvA_7573,Copper,7.29,,,,"['AVG', 'IMP']",_alexandreia_SNGvA_7573.jpg,_alexandreia_SNGvA_7573.txt
181,Valerian I,Milne_3866,Copper,10.22,23.0,AD,253.0,,Milne_3866.jpg,Milne_3866.txt
182,Valerian I,Milne_3869,Copper,11.09,24.0,AD,253.0,,Milne_3869.jpg,Milne_3869.txt
183,Valerian I,Milne_3871,Copper,9.87,21.5,AD,253.0,,Milne_3871.jpg,Milne_3871.txt
184,Valerian I,Emmett_3722,Copper,10.62,,AD,253.0,,Emmett_3722.jpg,Emmett_3722.txt
185,Valerian I,Milne_3875,Copper,10.77,23.4,AD,253.0,,Milne_3875.jpg,Milne_3875.txt
186,Valerian I,Milne_3880,Copper,11.14,23.0,AD,251.0,,Milne_3880.jpg,Milne_3880.txt
187,Valerian I,Milne_3888,Copper,10.79,23.0,AD,255.0,,Milne_3888.jpg,Milne_3888.txt
188,Valerian I,milne_3897,Copper,11.48,,AD,256.0,,milne_3897.jpg,milne_3897.txt
190,Valerian I,Milne_3909,Copper,11.63,21.5,AD,255.0,,Milne_3909.jpg,Milne_3909.txt
191,Valerian I,Milne_3914,Copper,11.52,,AD,255.0,,Milne_3914.jpg,Milne_3914.txt
192,Valerian I,Milne_3923,Copper,12.6,23.0,AD,256.0,,Milne_3923.jpg,Milne_3923.txt
193,Valerian I,Milne_3931,Copper,11.31,23.0,AD,254.0,,Milne_3931.jpg,Milne_3931.txt
196,Valerian I,Milne_3971,Copper,8.78,21.5,AD,257.0,,Milne_3971.jpg,Milne_3971.txt
198,Valerian I,Milne_3984_2,Copper,10.21,23.0,AD,257.0,,Milne_3984_2.jpg,Milne_3984_2.txt
208,Valerian I,_anazarbus_SNGLev_1514,Copper,17.24,,AD,253.0,,_anazarbus_SNGLev_1514.jpg,_anazarbus_SNGLev_1514.txt
214,Valerian I,_anazarbus_AE20_Zeigler_803,Copper,7.37,,AD,253.0,,_anazarbus_AE20_Zeigler_803.jpg,_anazarbus_AE20_Zeigler_803.txt
216,Valerian I,_anazarbus_Ziegler_835,Copper,16.3,,AD,253.0,,_anazarbus_Ziegler_835.jpg,_anazarbus_Ziegler_835.txt
223,Valerian I,_anemurium_Waddington_4182,Copper,11.95,,AD,254.0,,_anemurium_Waddington_4182.jpg,_anemurium_Waddington_4182.txt
224,Valerian I,_ancyra_Eray_621,Copper,11.6,,AD,253.0,,_ancyra_Eray_621.jpg,_ancyra_Eray_621.txt
225,Valerian I,_antiochKragum_SNGLevante_478,Copper,8.35,,AD,253.0,,_antiochKragum_SNGLevante_478.jpg,_antiochKragum_SNGLevante_478.txt
232,Valerian I,_antiochPisidia_SNGTub_4418,Copper,5.04,,,,['IMP'],_antiochPisidia_SNGTub_4418.jpg,_antiochPisidia_SNGTub_4418.txt
237,Valerian I,_aphrodisias_SNGvA_8066,Copper,15.56,,AD,260.0,,_aphrodisias_SNGvA_8066.jpg,_aphrodisias_SNGvA_8066.txt
240,Valerian I,_aspendos_SNGPfalz_128,Copper,11.54,,AD,253.0,,_aspendos_SNGPfalz_128.jpg,_aspendos_SNGPfalz_128.txt
242,Valerian I,_augusta_BMC_15,Copper,15.9,,AD,253.0,,_augusta_BMC_15.jpg,_augusta_BMC_15.txt
243,Valerian I,_augusta_Karbach_130,Copper,15.7,,AD,253.0,,_augusta_Karbach_130.jpg,_augusta_Karbach_130.txt
